"Reference Area","Time Period","Sex","Age group","Units of measurement","Observation Value"
"Belarus","2011","Female","Not applicable","Percent","99.33757"
"Belarus","2010","Female","Not applicable","Percent","99.60741"
"Belarus","2010","All genders","Not applicable","Percent","98.19252"
"Belarus","2010","Male","Not applicable","Percent","96.87795"
"Belarus","2009","All genders","Not applicable","Percent","99.67843"
"Belarus","2008","All genders","Not applicable","Percent","99.50297"
"Belarus","2007","All genders","Not applicable","Percent","98.01136"
"Belarus","2007","Male","Not applicable","Percent","96.18068"
"Belarus","2007","Female","Not applicable","Percent","100"
"Belarus","2006","Female","Not applicable","Percent","99.26263"
"Belarus","2006","Male","Not applicable","Percent","99.07764"
"Belarus","2006","All genders","Not applicable","Percent","99.16696"
"Belarus","2005","All genders","Not applicable","Percent","99.22583"
"Belarus","2005","Male","Not applicable","Percent","98.51757"
"Belarus","2005","Female","Not applicable","Percent","100"
"Belarus","2004","Female","Not applicable","Percent","98.32489"
"Belarus","2004","Male","Not applicable","Percent","99.83501"
"Belarus","2004","All genders","Not applicable","Percent","99.11046"
"Belarus","2003","All genders","Not applicable","Percent","95.94568"
"Belarus","2002","All genders","Not applicable","Percent","98.52336"
"Belarus","2002","Male","Not applicable","Percent","97.78826"
"Belarus","2002","Female","Not applicable","Percent","99.31542"
"Belarus","2001","Female","Not applicable","Percent","96.16209"
"Belarus","2001","Male","Not applicable","Percent","96.27178"
"Belarus","2001","All genders","Not applicable","Percent","96.21858"
"Belarus","2000","All genders","Not applicable","Percent","98.88265"
"Belarus","2000","Male","Not applicable","Percent","98.67446"
"Belarus","2000","Female","Not applicable","Percent","99.10467"
"Belarus","1999","Female","Not applicable","Percent","99.44833"
"Belarus","1999","Male","Not applicable","Percent","98.97037"
"Belarus","1999","All genders","Not applicable","Percent","99.20168"
"Belarus","1998","All genders","Not applicable","Percent","93.70778"
"Belarus","1998","Male","Not applicable","Percent","88.89868"
"Belarus","1998","Female","Not applicable","Percent","99.18913"
"Belarus","1997","All genders","Not applicable","Percent","98.61131"
"Belarus","1996","All genders","Not applicable","Percent","98.11164"
"Belarus","1996","Male","Not applicable","Percent","96.40099"
"Belarus","1996","Female","Not applicable","Percent","100"
"Belarus","1995","Female","Not applicable","Percent","98.46893"
"Belarus","1995","Male","Not applicable","Percent","97.31637"
"Belarus","1995","All genders","Not applicable","Percent","97.86835"
"Belarus","1992","All genders","Not applicable","Percent","90.17632"
"Belarus","1986","All genders","Not applicable","Percent","63.35878"
"Belarus","1985","All genders","Not applicable","Percent","66.21568"
"Belarus","1984","All genders","Not applicable","Percent","69.46153"
"Belarus","1983","All genders","Not applicable","Percent","73.49449"
"Belarus","1982","All genders","Not applicable","Percent","75.63783"
"Belarus","1981","All genders","Not applicable","Percent","79.78298"
"Belarus","1980","All genders","Not applicable","Percent","86.72457"
"Belgium","2013","Male","Not applicable","Percent","90.82301"
"Belgium","2013","All genders","Not applicable","Percent","92.19031"
"Belgium","2013","Female","Not applicable","Percent","93.59999"
"Belgium","2012","All genders","Not applicable","Percent","97.23473"
"Belgium","2012","Female","Not applicable","Percent","98.65815"
"Belgium","2012","Male","Not applicable","Percent","95.84879"
"Belgium","2009","All genders","Not applicable","Percent","96.82476"
"Belgium","2009","Male","Not applicable","Percent","95.3703"
"Belgium","2009","Female","Not applicable","Percent","98.32476"
"Belgium","2008","All genders","Not applicable","Percent","93.43951"
"Belgium","2008","Female","Not applicable","Percent","94.74508"
"Belgium","2008","Male","Not applicable","Percent","92.16774"
"Belgium","2007","All genders","Not applicable","Percent","87.23154"
"Belgium","2007","Male","Not applicable","Percent","86.05369"
"Belgium","2007","Female","Not applicable","Percent","88.43859"
"Belgium","2006","All genders","Not applicable","Percent","93.38691"
"Belgium","2006","Male","Not applicable","Percent","92.24181"
"Belgium","2006","Female","Not applicable","Percent","94.56123"
"Belgium","2005","All genders","Not applicable","Percent","93.61783"
"Belgium","2005","Male","Not applicable","Percent","92.8073"
"Belgium","2005","Female","Not applicable","Percent","94.45404"
"Belgium","1991","All genders","Not applicable","Percent","84.90861"
"Belgium","1991","Male","Not applicable","Percent","82.99467"
"Belgium","1991","Female","Not applicable","Percent","86.86027"
"Belgium","1988","All genders","Not applicable","Percent","76.70555"
"Belgium","1988","Male","Not applicable","Percent","74.96626"
"Belgium","1988","Female","Not applicable","Percent","78.50175"
"Belgium","1987","All genders","Not applicable","Percent","75.81626"
"Belgium","1987","Male","Not applicable","Percent","74.35101"
"Belgium","1987","Female","Not applicable","Percent","77.31871"
"Belgium","1986","All genders","Not applicable","Percent","78.06997"
"Belgium","1986","Male","Not applicable","Percent","75.59937"
"Belgium","1986","Female","Not applicable","Percent","80.66549"
"Belgium","1985","All genders","Not applicable","Percent","79.06258"
"Belgium","1985","Male","Not applicable","Percent","76.48216"
"Belgium","1985","Female","Not applicable","Percent","81.7697"
"Belgium","1984","All genders","Not applicable","Percent","82.05315"
"Belgium","1984","Male","Not applicable","Percent","79.94579"
"Belgium","1984","Female","Not applicable","Percent","84.2189"
"Belgium","1983","All genders","Not applicable","Percent","82.34282"
"Belgium","1983","Male","Not applicable","Percent","79.10716"
"Belgium","1983","Female","Not applicable","Percent","85.74929"
"Belgium","1982","All genders","Not applicable","Percent","87.55418"
"Belgium","1982","Male","Not applicable","Percent","83.04887"
"Belgium","1982","Female","Not applicable","Percent","92.34725"
"Belgium","1981","All genders","Not applicable","Percent","83.72217"
"Belgium","1981","Male","Not applicable","Percent","81.20928"
"Belgium","1981","Female","Not applicable","Percent","86.38755"
"Belgium","1980","All genders","Not applicable","Percent","76.4521"
"Belgium","1980","Male","Not applicable","Percent","73.34933"
"Belgium","1980","Female","Not applicable","Percent","79.80359"
"Belgium","1979","All genders","Not applicable","Percent","74.92071"
"Belgium","1979","Male","Not applicable","Percent","72.75058"
"Belgium","1979","Female","Not applicable","Percent","77.24718"
"Belgium","1977","All genders","Not applicable","Percent","82.97029"
"Belgium","1977","Male","Not applicable","Percent","80.6572"
"Belgium","1977","Female","Not applicable","Percent","85.43308"
"Belgium","1976","All genders","Not applicable","Percent","74.97108"
"Belgium","1975","Male","Not applicable","Percent","78.75426"
"Belgium","1975","All genders","Not applicable","Percent","79.93086"
"Belgium","1975","Female","Not applicable","Percent","81.17797"
"Belize","2013","Female","Not applicable","Percent","93.53085"
"Belize","2013","Male","Not applicable","Percent","95.7964"
"Belize","2013","All genders","Not applicable","Percent","94.67144"
"Belize","2012","Male","Not applicable","Percent","90.49058"
"Belize","2012","All genders","Not applicable","Percent","90.91054"
"Belize","2012","Female","Not applicable","Percent","91.36707"
"Belize","2010","Male","Not applicable","Percent","93.06232"
"Belize","2010","Female","Not applicable","Percent","88.75208"
"Belize","2010","All genders","Not applicable","Percent","90.91661"
"Belize","2009","Male","Not applicable","Percent","89.13117"
"Belize","2009","All genders","Not applicable","Percent","90.26564"
"Belize","2009","Female","Not applicable","Percent","91.43362"
"Belize","2008","Male","Not applicable","Percent","93.33223"
"Belize","2008","Female","Not applicable","Percent","96.19403"
"Belize","2008","All genders","Not applicable","Percent","94.72908"
"Belize","2007","Male","Not applicable","Percent","89.74517"
"Belize","2007","All genders","Not applicable","Percent","89.86529"
"Belize","2007","Female","Not applicable","Percent","90.00957"
"Belize","2006","Male","Not applicable","Percent","81.88157"
"Belize","2006","Female","Not applicable","Percent","86.11707"
"Belize","2006","All genders","Not applicable","Percent","83.98404"
"Belize","2005","Male","Not applicable","Percent","88.85448"
"Belize","2005","All genders","Not applicable","Percent","90.67819"
"Belize","2005","Female","Not applicable","Percent","92.61885"
"Belize","2000","All genders","Not applicable","Percent","83.59917"
"Belize","1999","Male","Not applicable","Percent","74.4934"
"Belize","1999","All genders","Not applicable","Percent","73.9958"
"Belize","1999","Female","Not applicable","Percent","73.47402"
"Belize","1996","Male","Not applicable","Percent","61.93847"
"Belize","1996","Female","Not applicable","Percent","63.1405"
"Belize","1996","All genders","Not applicable","Percent","62.52325"
"Belize","1995","Male","Not applicable","Percent","59.56157"
"Belize","1995","All genders","Not applicable","Percent","59.9456"
"Belize","1995","Female","Not applicable","Percent","60.34069"
"Belize","1992","Male","Not applicable","Percent","60.11687"
"Belize","1992","Female","Not applicable","Percent","61.23022"
"Belize","1992","All genders","Not applicable","Percent","60.66044"
"Benin","2013","Male","Not applicable","Percent","54.30697"
"Benin","2013","All genders","Not applicable","Percent","53.387"
"Benin","2013","Female","Not applicable","Percent","52.32816"
"Benin","2012","All genders","Not applicable","Percent","53.2349"
"Benin","2012","Female","Not applicable","Percent","51.53828"
"Benin","2012","Male","Not applicable","Percent","54.7156"
"Benin","2011","All genders","Not applicable","Percent","59.26126"
"Benin","2011","Male","Not applicable","Percent","60.48244"
"Benin","2011","Female","Not applicable","Percent","57.77638"
"Benin","2010","All genders","Not applicable","Percent","55.78443"
"Benin","2010","Male","Not applicable","Percent","58.31229"
"Benin","2010","Female","Not applicable","Percent","52.95665"
"Benin","2009","All genders","Not applicable","Percent","53.93676"
"Benin","2009","Male","Not applicable","Percent","56.12789"
"Benin","2009","Female","Not applicable","Percent","51.35237"
"Benin","2003","All genders","Not applicable","Percent","64.27025"
"Benin","2003","Male","Not applicable","Percent","64.84877"
"Benin","2003","Female","Not applicable","Percent","63.31028"
"Benin","2002","All genders","Not applicable","Percent","59.10623"
"Benin","2002","Male","Not applicable","Percent","61.96989"
"Benin","2002","Female","Not applicable","Percent","54.93998"
"Benin","2001","All genders","Not applicable","Percent","68.2154"
"Benin","2001","Male","Not applicable","Percent","71.65872"
"Benin","2001","Female","Not applicable","Percent","63.04272"
"Benin","2000","All genders","Not applicable","Percent","75.73928"
"Benin","2000","Male","Not applicable","Percent","82.25365"
"Benin","2000","Female","Not applicable","Percent","66.36632"
"Benin","1997","All genders","Not applicable","Percent","34.00944"
"Benin","1997","Male","Not applicable","Percent","39.34043"
"Benin","1997","Female","Not applicable","Percent","26.27778"
"Benin","1996","All genders","Not applicable","Percent","34.93225"
"Benin","1996","Male","Not applicable","Percent","40.32729"
"Benin","1996","Female","Not applicable","Percent","26.97903"
"Benin","1995","All genders","Not applicable","Percent","33.10559"
"Benin","1995","Male","Not applicable","Percent","37.01908"
"Benin","1995","Female","Not applicable","Percent","27.04142"
"Benin","1994","All genders","Not applicable","Percent","29.88895"
"Benin","1994","Male","Not applicable","Percent","33.9512"
"Benin","1994","Female","Not applicable","Percent","23.7279"
"Benin","1993","All genders","Not applicable","Percent","25.34296"
"Benin","1993","Male","Not applicable","Percent","26.89172"
"Benin","1993","Female","Not applicable","Percent","22.49025"
"Benin","1992","All genders","Not applicable","Percent","24.47303"
"Benin","1992","Male","Not applicable","Percent","25.56151"
"Benin","1992","Female","Not applicable","Percent","22.38194"
"Benin","1991","All genders","Not applicable","Percent","22.43168"
"Benin","1991","Male","Not applicable","Percent","22.58346"
